step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,bottom0_stopped,bottom0_accumulated_waiting_time,bottom0_average_speed,bottom1_stopped,bottom1_accumulated_waiting_time,bottom1_average_speed,left0_stopped,left0_accumulated_waiting_time,left0_average_speed,left1_stopped,left1_accumulated_waiting_time,left1_average_speed,right0_stopped,right0_accumulated_waiting_time,right0_average_speed,right1_stopped,right1_accumulated_waiting_time,right1_average_speed,top0_stopped,top0_accumulated_waiting_time,top0_average_speed,top1_stopped,top1_accumulated_waiting_time,top1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1755.0,339,355766.0,1037.2186588921284,0.07677615143909011,100,70834.0,0.006894677342068016,74,65030.0,0.0,88,67621.0,0.0,75,67158.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6564440167139781,0,0.0,1.0,0,0.0,1.0,337,270643.0
1760.0,338,357456.0,1045.1929824561403,0.12118236786823852,99,71154.0,0.0001826144699966307,74,65085.0,0.0,88,67866.0,0.0,75,67218.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9583705548801282,0,0.0,1.0,0,0.0,1.0,0,0.0,0.982548833601432,0,0.0,1.0,0,0.0,1.0,336,271323.0
1765.0,339,359151.0,1059.4424778761063,0.0,100,71479.0,0.0,74,65140.0,0.0,88,68111.0,0.0,75,67274.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,337,272004.0
1770.0,339,360846.0,1061.3117647058823,0.047249589836264316,100,71804.0,0.0,74,65195.0,0.0,88,68356.0,0.010745205933642558,75,67329.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,337,272684.0
1775.0,339,362541.0,1060.061403508772,0.12505829695530482,100,72129.0,0.0,74,65250.0,0.0,88,68601.0,0.010780680257163838,75,67384.0,0.024844875311854385,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,337,273364.0
1780.0,339,364236.0,1065.017543859649,0.10705512639931138,100,72454.0,0.0,74,65305.0,0.0,88,68846.0,0.0,75,67439.0,0.02518647586654988,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,337,274044.0
1785.0,340,365932.0,1063.7558139534883,0.1569231183694653,100,72779.0,0.0,74,65360.0,0.0,88,69091.0,0.0,75,67494.0,0.024041775805049008,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,337,274724.0
1790.0,339,367626.0,1071.795918367347,0.11119197668829581,100,73104.0,0.0,74,65415.0,0.0,88,69336.0,0.0,75,67549.0,0.012751763472217608,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,2.0,0.4777238718949473,0,0.0,1.0,0,0.0,1.0,337,275406.0
1795.0,339,369321.0,1079.8859649122808,0.09632864281422057,100,73429.0,0.0,74,65470.0,0.0,88,69579.0,0.0,75,67604.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,2.0,0.8623801561110458,0,0.0,1.0,0,0.0,1.0,337,276084.0
1800.0,339,371016.0,1088.0234604105572,0.06880489588389714,100,73754.0,0.0,74,65525.0,0.0,88,69814.0,0.010299999942681166,75,67659.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9162881120697138,0,0.0,1.0,0,0.0,1.0,337,276752.0
1805.0,339,372711.0,1096.2088235294118,0.03375984072907479,100,74079.0,0.0,74,65580.0,0.0,88,70049.0,0.008619671381322214,75,67714.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,337,277422.0
1810.0,339,374406.0,1101.1941176470589,0.03820393264166662,100,74404.0,0.0,74,65635.0,0.0,88,70284.0,0.0,75,67769.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,337,278092.0
1815.0,340,376101.0,1102.9354838709678,0.009928086955753042,101,74729.0,0.0,74,65690.0,0.003075131114638872,88,70519.0,0.0,75,67824.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,338,278762.0
1820.0,340,377800.0,1104.6783625730993,0.03592611297415977,101,75058.0,1.5608449176754475e-07,74,65745.0,0.009220625030478234,88,70754.0,0.0,75,67879.0,0.0022515356766351327,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,338,279436.0
1825.0,341,379503.0,1106.4227405247814,0.04317623326574217,101,75381.0,0.0,75,65803.0,8.152497835264683e-07,88,70989.0,0.0,75,67934.0,0.015507909304022786,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,339,280107.0
1830.0,342,381209.0,1104.9536231884058,0.10456033433170477,101,75699.0,0.0,75,65863.0,0.012024272108861176,88,71222.0,0.0,76,67990.0,0.02369672181803786,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,340,280774.0
1835.0,343,382920.0,1103.5158501440922,0.15171125356046447,101,76014.0,0.009373333370671103,75,65923.0,0.0,88,71450.0,0.0,77,68049.0,0.03570297580108998,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,341,281436.0
1840.0,343,384635.0,1105.2729885057472,0.1460632650662317,101,76329.0,0.009284639868091861,75,65983.0,0.01240695869543425,88,71675.0,0.0,77,68109.0,0.015607946464099832,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.3614344039096661,341,282096.0
1845.0,343,386350.0,1103.857142857143,0.23454767334160911,101,76644.0,0.009751782551737939,75,66043.0,0.012502957945702105,88,71900.0,0.01028621653248228,77,68169.0,0.012820621716645698,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7309729444174095,341,282756.0
1850.0,343,388065.0,1108.7571428571428,0.2094631966015948,101,76956.0,0.00955199974359196,75,66103.0,0.0007649218248020882,88,72125.0,0.0,77,68229.0,0.02360821716432389,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9089668655591435,0,0.0,1.0,0,0.0,0.9714211217113965,341,283413.0
1855.0,345,389784.0,1113.6685714285713,0.17654331307119941,101,77266.0,0.0095209756649242,77,66167.0,2.0773379252908705e-06,88,72350.0,0.0,77,68289.0,0.012508558916697667,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9874000492148565,0,0.0,1.0,0,0.0,1.0,343,284072.0
1860.0,344,391504.0,1121.7879656160458,0.1420519857922793,101,77571.0,0.0,76,66232.0,0.012865510353467377,88,72575.0,0.0,77,68349.0,0.012818839388329093,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6558112884853275,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9469107712138217,0,0.0,1.0,0,0.0,1.0,342,284727.0
1865.0,344,393224.0,1120.2962962962963,0.2114371230664116,101,77876.0,0.009278744622967492,76,66297.0,0.016043669335733476,88,72800.0,0.010487754443642753,77,68409.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9668314251158027,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,342,285382.0
1870.0,346,394950.0,1131.6618911174785,0.08626679210867746,101,78181.0,0.009002637594660108,78,66368.0,0.0002812700025541002,88,73025.0,0.010775918163427352,77,68469.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,344,286043.0
1875.0,347,396685.0,1133.3857142857144,0.0803776950495589,101,78486.0,0.0,79,66448.0,0.0,88,73250.0,0.01074247835584902,77,68529.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7564491217551957,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,345,286713.0
1880.0,347,398420.0,1135.099715099715,0.15114218228145834,101,78790.0,0.009293961036226879,79,66528.0,0.0,88,73473.0,0.009112363553015895,77,68589.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.994575176831321,0,0.0,1.0,0,0.0,0.8356427146428622,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,345,287380.0
1885.0,347,400155.0,1143.3,0.106747018076075,101,79090.0,0.0,79,66608.0,0.0,88,73688.0,0.0,77,68649.0,0.012372338323702096,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,345,288035.0
1890.0,347,401890.0,1144.985754985755,0.13385821897873518,101,79389.0,0.0,79,66688.0,0.011936608354127378,88,73902.0,0.0,77,68709.0,0.004349596483194403,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,345,288688.0
1895.0,347,403625.0,1149.9287749287748,0.1319227056483141,101,79682.0,0.009403733079799836,79,66768.0,0.012192460365911206,88,74112.0,0.010961243689480796,77,68769.0,0.0009461219770751803,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,345,289331.0
1900.0,348,405363.0,1154.8803418803418,0.08171913882131651,101,79972.0,0.0,79,66848.0,0.0,88,74322.0,0.010545844805972456,78,68832.0,9.919720344411974e-07,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6112970218025688,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,346,289974.0
1905.0,348,407103.0,1156.5426136363637,0.14273091073807273,101,80258.0,0.0,79,66928.0,0.011524755874225745,88,74531.0,0.0,78,68897.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9214803643378243,0,0.0,0.9112489338236207,0,0.0,0.5852532594804555,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,346,290614.0
1910.0,348,408843.0,1164.7948717948718,0.08233416864984708,101,80543.0,0.0,79,67008.0,0.0,88,74741.0,0.0,78,68962.0,0.001433205739219908,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9449567905384343,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,346,291254.0
1915.0,348,410583.0,1169.7521367521367,0.10545897736865165,101,80828.0,0.01822885106327087,79,67088.0,0.0,88,74951.0,0.0,78,69027.0,0.011836032533138828,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,346,291894.0
1920.0,348,412323.0,1174.7094017094016,0.10946409647686692,101,81113.0,0.018993638704785317,79,67168.0,0.0,88,75157.0,0.0,78,69092.0,0.012231298756429082,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,346,292530.0
1925.0,348,414063.0,1172.9830028328613,0.1330794703244722,101,81395.0,0.0,79,67248.0,0.018934974012719104,88,75362.0,0.0,78,69157.0,0.013490410464355923,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,346,293162.0
1930.0,350,415807.0,1174.59604519774,0.12060230759136448,101,81675.0,0.0,80,67329.0,0.01692583627721897,88,75562.0,0.0,79,69225.0,0.011664481062051597,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,348,293791.0
1935.0,351,417558.0,1179.542372881356,0.1050684757256164,101,81952.0,0.0,81,67415.0,0.011900733511377187,88,75762.0,0.0,79,69295.0,0.024212084556524356,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,349,294424.0
1940.0,351,419313.0,1177.8455056179776,0.08409916106348762,101,82227.0,0.0,81,67505.0,0.0,88,75962.0,0.0,79,69365.0,0.020501809146746396,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,349,295059.0
1945.0,352,421070.0,1182.7808988764045,0.08210967786025758,101,82502.0,0.0,81,67595.0,0.0,88,76162.0,0.0,80,69437.0,0.015910914561888038,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9245123785938434,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,350,295696.0
1950.0,354,422837.0,1184.4173669467787,0.05672660230429985,101,82777.0,0.0,81,67685.0,0.0014511050579968019,88,76362.0,0.0,82,69519.0,0.005655033241974686,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,352,296343.0
1955.0,356,424611.0,1189.3865546218487,0.03418583434105472,101,83052.0,0.0,82,67777.0,3.4445225019165606e-05,88,76562.0,0.0,83,69606.0,8.774172866208587e-07,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,354,296997.0
1960.0,356,426391.0,1197.7275280898875,0.0,101,83327.0,0.0,82,67872.0,0.0,88,76762.0,0.0,83,69696.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,354,297657.0
1965.0,356,428171.0,1199.358543417367,0.009837574151107201,101,83602.0,0.0023031407381296095,82,67967.0,0.0,88,76962.0,0.0,83,69786.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,354,298317.0
1970.0,356,429951.0,1204.3445378151262,0.0063464231438995185,101,83877.0,0.0014858038637989314,82,68062.0,0.0,88,77162.0,0.0,83,69876.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,354,298977.0
1975.0,358,431735.0,1202.6044568245125,0.03239425955936007,102,84156.0,1.4654926245030105e-07,83,68157.0,0.0,88,77357.0,0.010982060665028645,83,69966.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,356,299636.0
1980.0,357,433520.0,1207.5766016713092,0.03128235983928926,102,84436.0,0.0,82,68252.0,0.00015644550199715203,88,77552.0,0.0,83,70056.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,355,300296.0
1985.0,358,435310.0,1209.1944444444443,0.0653842344819911,102,84712.0,0.008977193832191454,83,68352.0,8.70802959244061e-08,88,77743.0,0.0,83,70146.0,0.011794317289509932,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,356,300953.0
1990.0,358,437100.0,1210.8033240997229,0.07995904105394581,102,84987.0,0.0,83,68452.0,0.0,88,77931.0,0.010490111506778265,83,70236.0,0.011833218885630045,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,356,301606.0
1995.0,358,438890.0,1212.403314917127,0.12694117257653312,102,85255.0,0.0,83,68552.0,0.0,88,78118.0,0.010763850689031565,83,70326.0,0.011146956830435838,0,0.0,0.6927680336963995,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,356,302251.0
2000.0,358,440680.0,1217.3480662983425,0.13323854297813173,102,85516.0,0.0,83,68652.0,0.0,88,78296.0,0.01065942140249839,83,70416.0,0.01118702562144589,0,0.0,0.9168342362291678,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,356,302880.0
2005.0,359,442470.0,1222.292817679558,0.10130493447127185,102,85776.0,0.0,83,68752.0,0.0,88,78468.0,0.0,84,70506.0,0.022361187626846538,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,357,303502.0
2010.0,359,444261.0,1227.2403314917126,0.07294091746064392,102,86036.0,0.0,84,68853.0,2.3132811905925603e-05,88,78634.0,0.0,83,70596.0,0.018911474647782537,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,357,304119.0
2015.0,359,446056.0,1225.4285714285713,0.18523665783480078,102,86296.0,0.0,84,68958.0,0.011764705882352941,88,78799.0,0.0,83,70686.0,0.03344881035223411,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,357,304739.0
2020.0,359,447851.0,1233.749311294766,0.10997994154578113,102,86556.0,0.0,84,69063.0,0.01128787653623369,88,78964.0,0.010584301737751682,83,70776.0,0.011299574569133304,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,357,305359.0
2025.0,359,449646.0,1235.2912087912089,0.14586141365785035,102,86813.0,0.0,84,69168.0,0.0,88,79126.0,0.020744587871187468,83,70866.0,0.006502103377806613,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,357,305973.0
2030.0,359,451441.0,1240.2225274725274,0.15852287370622062,102,87063.0,0.0,84,69273.0,0.0,88,79286.0,0.010414236339910383,83,70956.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,357,306578.0
2035.0,359,453236.0,1252.0331491712707,0.09384093015191194,102,87313.0,0.0,84,69378.0,0.010631398773136581,88,79444.0,0.0,83,71046.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,357,307181.0
2040.0,359,455031.0,1256.9917127071824,0.11550164910890666,102,87563.0,0.0,84,69483.0,0.01137142095238352,88,79599.0,0.01054360722913837,83,71136.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9495335238825463,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,357,307781.0
2045.0,359,456826.0,1265.4459833795013,0.07296378137467519,102,87810.0,0.00938642306053817,84,69588.0,0.0,88,79748.0,0.01051411970392465,83,71226.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,357,308372.0
2050.0,359,458621.0,1270.4182825484766,0.056515587685854546,102,88055.0,0.00896331556135973,84,69693.0,0.0,88,79893.0,0.0,83,71316.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,357,308957.0
2055.0,359,460416.0,1271.867403314917,0.08123799105316167,102,88296.0,0.0,84,69798.0,0.0,88,80038.0,0.0,83,71406.0,0.003386343874069545,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,357,309538.0
2060.0,359,462211.0,1276.8259668508288,0.041901491054917965,102,88532.0,0.0,84,69903.0,0.0,88,80183.0,0.0,83,71496.0,0.0005765896146207887,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,357,310114.0
2065.0,361,464014.0,1285.3573407202216,1.535569035503576e-05,102,88767.0,0.0,84,70008.0,0.0,88,80325.0,0.0,85,71594.0,4.5581077188353785e-06,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,359,310694.0
2070.0,361,465819.0,1290.3573407202216,0.0,102,89002.0,0.0,84,70113.0,0.0,88,80460.0,0.0,85,71694.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,359,311269.0
2075.0,361,467624.0,1291.779005524862,0.0010580727571671263,102,89237.0,0.0,84,70218.0,0.0,88,80595.0,0.0,85,71794.0,0.00031599902721412827,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,359,311844.0
2080.0,362,469434.0,1293.206611570248,0.03722701338073868,102,89472.0,0.0,84,70323.0,0.0,88,80724.0,0.011118103129516643,86,71899.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,360,312418.0
2085.0,362,471244.0,1294.6263736263736,0.07156114009288324,102,89701.0,0.00947423097117766,84,70428.0,0.0,88,80849.0,0.010320452969430387,86,72004.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,360,312982.0
2090.0,362,473054.0,1299.598901098901,0.07311416537663419,102,89924.0,0.0,84,70533.0,0.0,88,80974.0,0.0,86,72109.0,0.010752591636318459,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,360,313540.0
2095.0,362,474864.0,1304.5714285714287,0.07161499245288035,102,90144.0,0.0,84,70638.0,0.011387481963858215,88,81099.0,0.0,86,72214.0,0.010666332074344443,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,360,314095.0
2100.0,362,476674.0,1309.543956043956,0.07085673399664912,102,90364.0,0.0,84,70743.0,0.011335312028781876,88,81224.0,0.0,86,72319.0,0.010485678579350795,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,360,314650.0
2105.0,362,478484.0,1310.9150684931508,0.06863030295211599,102,90582.0,0.0,84,70848.0,0.0,88,81349.0,0.0,86,72424.0,0.0032452879801150897,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,360,315203.0
2110.0,362,480294.0,1319.489010989011,0.06765946695412267,102,90797.0,0.0,84,70953.0,0.0,88,81474.0,0.0,86,72529.0,0.011203155209470794,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8146728232022833,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,360,315753.0
2115.0,362,482104.0,1320.8328767123287,0.11231984373480391,102,91012.0,0.0,84,71058.0,0.011181718128379798,88,81597.0,0.010841346002254858,86,72634.0,0.010658611647196756,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,360,316301.0
2120.0,362,483914.0,1325.7917808219179,0.06423600478865532,102,91226.0,0.0,84,71163.0,0.011717256685690314,88,81717.0,0.0,86,72739.0,0.0003054203256687781,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,360,316845.0
2125.0,363,485729.0,1323.5122615803814,0.1297793955161741,102,91436.0,0.0,84,71268.0,0.016062317889053584,88,81837.0,0.010241504927700096,87,72849.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,361,317390.0
2130.0,363,487544.0,1332.0874316939892,0.0915004520864686,102,91641.0,0.0034259349443048733,84,71373.0,0.011338333945390976,88,81956.0,0.010808166256767181,87,72959.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,361,317929.0
2135.0,363,489359.0,1333.4032697547684,0.11349935017396427,102,91846.0,0.009562273786941631,84,71478.0,0.010528074595989092,88,82071.0,0.0,87,73069.0,0.011167322105014529,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,361,318464.0
2140.0,365,491180.0,1338.3651226158038,0.05688048040382835,103,92055.0,2.661561655502534e-07,85,71585.0,1.0992270478399447e-06,88,82186.0,0.0,87,73179.0,0.010498252793317562,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,363,319005.0
2145.0,365,493005.0,1343.3378746594005,0.07047382058987563,103,92264.0,0.0,85,71695.0,0.0,88,82301.0,0.0,87,73289.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8152706560792317,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,363,319549.0
